2010001 27 32 29 7 17 18 13
2010002 7 30 6 33 23 3 13
2010003 14 22 26 27 28 31 4
2010004 28 16 13 12 23 1 7
2010005 18 17 5 8 6 3 14
2010006 13 14 3 5 7 18 5
2010007 22 33 28 14 30 27 14
2010008 5 13 15 7 30 18 14
2010009 21 13 9 24 32 1 6
2010010 26 8 12 15 7 22 8
2010011 8 7 30 24 14 22 7
2010012 25 13 14 8 33 2 10
2010013 3 2 16 1 18 23 12
2010014 1 3 26 7 28 14 2
2010015 21 23 28 16 4 1 6
2010016 10 33 30 12 8 2 16
2010017 6 1 23 12 11 3 11
2010018 29 11 32 30 33 28 2
2010019 27 24 2 22 26 10 6
2010020 24 14 22 5 6 26 9
2010021 19 25 17 9 16 2 4
2010022 32 29 31 18 2 1 2
2010023 11 2 9 22 24 27 11
2010024 7 26 31 29 27 16 14
2010025 5 7 13 4 25 10 11
2010026 22 2 4 19 8 5 12
2010027 15 25 3 4 30 26 13
2010028 12 6 3 32 16 1 12
2010029 5 1 16 14 22 17 3
2010030 6 25 3 31 10 16 5
2010031 7 25 5 13 28 24 4
2010032 28 18 21 29 8 33 8
2010033 8 12 11 25 29 10 9
2010034 25 22 11 13 6 32 12
2010035 21 18 10 9 11 19 10
2010036 29 28 6 14 30 13 8
2010037 3 19 21 16 24 26 6
2010038 1 16 6 7 11 13 1
2010039 8 25 17 32 23 21 12
2010040 24 25 19 32 30 12 11
2010041 3 29 25 13 5 19 12
2010042 32 11 20 31 3 6 10
2010043 19 22 33 10 4 28 4
2010044 3 9 27 23 31 21 5
2010045 20 2 13 29 3 4 1
2010046 23 21 12 32 11 27 5
2010047 13 20 32 21 3 10 15
2010048 23 8 6 1 33 10 2
2010049 6 10 27 1 28 26 2
2010050 30 7 28 22 26 21 11
2010051 28 27 17 23 32 4 3
2010052 1 2 29 27 19 23 10
2010053 28 24 27 30 3 22 14
2010054 8 1 12 25 14 6 6
2010055 13 20 3 2 19 23 8
2010056 32 13 3 1 2 8 7
2010057 12 25 11 5 32 19 5
2010058 4 19 11 1 17 29 12
2010059 18 1 11 12 9 30 10
2010060 27 18 15 1 22 8 9
2010061 2 4 16 19 22 26 12
2010062 20 11 15 31 13 33 3
2010063 6 2 23 17 24 10 3
2010064 26 8 30 31 14 25 11
2010065 32 30 17 2 8 7 12
2010066 1 22 31 32 21 3 7
2010067 1 14 21 7 10 25 1
2010068 13 20 18 23 3 28 13
2010069 14 32 24 22 12 20 11
2010070 13 33 8 27 31 23 7
2010071 14 13 26 5 20 17 1
2010072 31 30 22 23 6 8 1
2010073 16 23 20 1 27 31 2
2010074 18 17 19 10 2 29 15
2010075 22 5 13 9 15 12 14
2010076 1 31 32 12 29 14 15
2010077 21 8 14 20 24 2 9
2010078 3 11 17 23 9 1 12
2010079 18 14 11 22 8 12 2
2010080 14 10 16 13 8 23 16
2010081 24 27 3 2 26 9 5
2010082 13 31 8 1 27 14 2
2010083 20 2 22 23 31 21 12
2010084 2 18 10 20 30 14 3
2010085 27 12 24 1 13 8 8
2010086 31 5 29 28 21 30 8
2010087 8 25 1 16 30 17 10
2010088 6 27 23 15 30 5 12
2010089 23 8 16 26 7 9 1
2010090 1 6 10 15 25 31 14
2010091 13 20 24 22 16 6 16
2010092 3 13 28 19 30 27 2
2010093 33 28 10 32 9 19 6
2010094 27 32 31 07 03 05 10
2010095 27 11 9 25 17 16 14
2010096 7 12 21 24 28 23 3
2010097 18 16 24 26 21 10 1
2010098 1 16 29 33 8 3 7
2010099 30 24 27 3 4 17 6
2010100 23 6 12 22 1 26 8
2010101 18 26 25 4 9 21 6
2010102 04 20 11 16 22 29 10
2010103 20 33 09 06 14 17 09
2010104 17 23 27 32 24 7 2
2010105 19 8 21 1 9 31 11
2010106 26 15 29 8 6 2 16
2010107 8 15 22 12 17 33 16
2010108 4 23 24 20 8 2 7
2010109 25 18 32 15 29 4 15
2010110 3 1 24 12 26 27 1
2010111 17 4 18 7 8 13 10
2010112 8 1 24 18 30 29 16
2010113 5 18 20 15 28 10 10
2010114 01 17 15 25 08 11 01
2010115 22 1 24 29 33 25 15
2010116 26 10 22 20 5 9 7
2010117 8 24 28 1 22 20 1
2010118 8 5 15 13 11 25 5
2010119 31 25 27 30 17 7 9
2010120 10 6 29 1 5 2 16
2010121 8 30 18 13 25 11 15
2010122 12 16 25 27 9 2 6
2010123 18 29 6 32 12 15 10
2010124 6 8 12 11 25 2 2
2010125 23 28 7 13 6 29 9
2010126 28 3 13 18 27 20 5
2010127 17 4 25 8 33 1 1
2010128 28 4 24 19 11 20 12
2010129 32 14 4 8 28 25 16
2010130 31 7 2 1 15 21 16
2010131 15 16 6 26 5 19 6
2010132 12 10 2 33 18 24 15
2010133 32 17 9 3 21 26 1
2010134 27 16 15 22 28 9 6
2010135 4 10 13 26 30 25 10
2010136 26 10 24 4 33 23 10
2010137 33 13 9 19 10 7 6
2010138 01 26 24 23 30 21 05
2010139 26 18 11 31 20 13 09
2010140 29 18 01 12 26 13 15
2010141 23 03 07 02 27 18 06
2010142 02 16 26 27 23 18 10
2010143 16 30 09 18 26 31 14
2010144 21 15 19 02 03 08 11
2010145 27 3 31 24 21 28 8
2010146 22 25 18 32 17 1 1
2010147 8 30 18 24 2 15 3
2010148 18 23 7 3 27 1 12
2010149 7 25 16 2 8 30 9
2010150 18 30 17 23 2 29 6
2010151 2 13 14 17 19 26 14
2010152 21 4 9 17 25 31 1
2010153 6 30 19 3 12 31 13
