2009001 4 24 21 31 23 30 4
2009002 29 33 10 25 17 14 14
2009003 3 25 15 30 6 2 2
2009004 28 3 13 17 31 11 3
2009005 15 1 17 8 21 3 13
2009006 6 12 33 26 18 20 2
2009007 25 1 26 12 23 5 15
2009008 4 33 22 15 16 32 2
2009009 30 31 33 8 21 15 2
2009010 17 19 3 20 10 24 2
2009011 18 23 4 14 2 13 15
2009012 14 17 5 11 18 28 1
2009013 8 21 9 4 27 26 9
2009014 3 15 14 6 18 9 2
2009015 15 4 32 17 6 2 5
2009016 13 16 2 7 33 20 3
2009017 26 15 25 14 19 6 8
2009018 5 6 30 27 19 2 15
2009019 26 17 19 27 6 20 4
2009020 7 3 19 10 23 5 13
2009021 24 5 17 1 4 27 9
2009022 11 10 9 18 8 5 8
2009023 1 15 7 24 6 30 8
2009024 30 33 1 23 3 17 12
2009025 20 26 23 22 10 33 11
2009026 20 17 11 18 15 30 16
2009027 27 7 16 32 2 11 6
2009028 3 15 6 23 12 26 10
2009029 15 13 23 22 29 12 13
2009030 26 32 24 14 28 8 7
2009031 3 1 30 2 33 15 1
2009032 9 12 11 27 32 19 6
2009033 8 13 7 30 14 29 6
2009034 21 18 26 12 22 9 7
2009035 29 26 31 15 6 21 5
2009036 33 6 9 23 32 18 7
2009037 18 20 15 6 31 2 3
2009038 13 12 23 28 15 32 5
2009039 27 12 14 15 21 5 3
2009040 4 7 26 10 30 20 12
2009041 28 23 26 1 8 33 8
2009042 8 30 22 23 16 27 11
2009043 26 10 18 4 15 9 7
2009044 30 11 18 26 16 14 1
2009045 32 4 30 23 3 6 1
2009046 21 16 20 29 26 30 9
2009047 11 6 22 21 15 8 16
2009048 7 17 11 15 3 31 1
2009049 30 12 14 9 20 31 6
2009050 24 30 29 21 13 32 4
2009051 10 16 23 6 13 21 7
2009052 11 15 21 30 9 19 8
2009053 19 28 12 7 22 18 4
2009054 26 32 23 17 31 16 11
2009055 29 24 04 03 22 18 11
2009056 10 32 4 29 18 9 8
2009057 10 25 7 5 14 17 11
2009058 8 10 23 5 26 15 9
2009059 3 7 27 23 30 13 11
2009060 13 17 7 26 32 33 4
2009061 16 13 11 19 10 30 3
2009062 21 32 20 23 10 19 10
2009063 5 32 30 11 26 2 16
2009064 23 28 2 14 1 29 15
2009065 33 8 30 22 20 12 2
2009066 19 24 15 2 31 32 4
2009067 4 10 30 28 16 23 5
2009068 11 30 20 25 6 18 5
2009069 12 23 3 18 21 5 2
2009070 10 9 2 31 21 1 10
2009071 26 4 5 32 31 23 6
2009072 20 12 21 29 3 1 4
2009073 16 9 18 27 17 22 14
2009074 28 10 23 19 5 16 13
2009075 13 20 1 30 17 15 5
2009076 28 31 18 9 25 19 6
2009077 32 1 9 14 28 16 16
2009078 12 5 7 14 15 20 13
2009079 2 9 16 30 21 31 13
2009080 25 32 13 33 1 11 6
2009081 4 30 6 25 29 5 3
2009082 15 11 18 21 27 29 2
2009083 18 24 8 2 28 12 4
2009084 9 20 32 33 11 4 13
2009085 20 4 12 17 8 30 3
2009086 32 12 23 18 11 13 11
2009087 13 11 6 28 20 32 6
2009088 7 15 4 11 17 16 2
2009089 2 32 19 7 11 3 4
2009090 14 20 23 9 30 7 14
2009091 14 8 25 11 3 29 4
2009092 14 31 6 2 7 18 8
2009093 32 1 20 33 31 11 1
2009094 3 16 22 33 25 26 14
2009095 14 28 33 9 8 31 15
2009096 26 32 33 1 31 27 3
2009097 28 13 32 26 24 7 14
2009098 23 15 30 14 20 3 2
2009099 25 20 8 18 9 29 9
2009100 30 11 2 17 27 33 11
2009101 1 10 24 2 5 19 14
2009102 7 31 5 14 8 3 10
2009103 24 23 11 20 17 6 9
2009104 20 32 30 29 22 26 16
2009105 10 16 2 27 30 8 15
2009106 20 18 15 29 1 2 4
2009107 7 28 23 8 20 29 5
2009108 33 4 10 17 28 32 2
2009109 14 7 5 6 25 28 1
2009110 13 4 15 10 30 19 14
2009111 25 4 15 14 7 2 15
2009112 30 24 7 32 18 6 9
2009113 20 25 28 12 29 4 16
2009114 3 12 31 32 11 5 11
2009115 2 15 19 24 9 13 3
2009116 17 27 21 25 32 5 14
2009117 9 5 21 15 31 26 13
2009118 27 26 25 12 31 16 5
2009119 10 12 7 6 15 21 5
2009120 1 2 8 12 30 16 16
2009121 6 2 30 10 4 25 9
2009122 27 32 14 16 29 7 1
2009123 20 13 22 25 28 9 14
2009124 30 23 28 4 3 22 10
2009125 22 26 27 7 6 8 12
2009126 10 6 3 19 23 5 15
2009127 2 12 11 16 14 15 4
2009128 5 15 26 8 32 16 1
2009129 6 25 16 17 7 24 7
2009130 30 7 13 3 2 12 11
2009131 32 25 26 33 23 16 5
2009132 15 30 4 23 21 14 7
2009133 13 5 9 32 20 18 1
2009134 5 15 28 33 12 3 6
2009135 30 14 1 3 33 19 16
2009136 30 1 33 22 14 4 1
2009137 17 14 21 8 15 12 1
2009138 14 33 7 4 26 32 14
2009139 29 27 17 5 1 15 2
2009140 11 33 4 22 18 5 12
2009141 31 29 13 21 2 28 9
2009142 20 15 19 24 11 7 13
2009143 9 28 23 5 11 17 10
2009144 17 5 18 1 29 10 12
2009145 11 33 26 3 5 15 11
2009146 16 9 20 22 33 3 15
2009147 8 6 32 10 22 18 16
2009148 15 29 32 22 6 12 10
2009149 16 18 3 29 22 1 4
2009150 7 20 4 16 6 19 4
2009151 6 25 10 30 8 16 14
2009152 27 21 3 19 4 28 5
2009153 25 7 8 6 20 21 10
2009154 12 18 14 25 1 7 16
