2003001 26 28 11 13 10 12 11
2003002 09 04 26 21 19 20 12 
2003003 23 07 28 10 01 32 16
2003004 13 04 07 25 06 10 03 
2003005 04 30 17 15 31 06 16
2003006 01 10 27 26 21 03 06 
2003007 23 19 09 26 01 21 07
2003008 09 08 17 23 14 05 08 
2003009 30 18 09 22 05 20 09
2003010 01 17 24 08 02 13 13 
2003011 12 11 30 04 05 32 15
2003012 17 02 12 16 27 30 12 
2003013 23 13 08 32 17 21 12
2003014 03 21 07 31 08 05 02
2003015 25 26 04 11 32 19 13
2003016 30 33 11 17 28 31 06 
2003017 25 31 18 08 05 23 06
2003018 16 20 05 19 25 28 02
2003019 12 33 13 08 16 04 09
2003020 26 25 27 32 10 07 04
2003021 15 18 30 26 25 14 01
2003022 14 02 32 11 07 12 08 
2003023 20 31 22 10 26 01 02
2003024 15 02 30 17 22 07 14
2003025 27 01 14 05 13 11 12
2003026 31 26 13 08 29 15 16
2003027 17 27 11 28 14 01 15
2003028 13 32 16 20 06 28 07
2003029 15 32 07 02 26 29 10
2003030 27 23 06 13 02 14 07
2003031 32 22 17 28 11 20 01
2003032 25 27 04 29 30 11 13
2003033 27 30 20 01 07 14 10
2003034 08 25 16 23 13 14 14
2003035 10 04 05 08 11 03 08
2003036 27 24 21 07 25 28 15
2003037 14 32 26 09 18 17 07
2003038 08 07 24 05 25 27 16 
2003039 05 27 24 23 03 32 03
2003040 23 14 04 05 12 06 16
2003041 17 18 24 03 02 25 11
2003042 20 05 10 15 03 07 07 
2003043 20 02 08 19 10 32 13
2003044 16 33 32 09 05 02 15
2003045 03 15 17 07 32 14 03
2003046 11 10 07 08 17 26 11
2003047 03 32 17 26 33 28 16
2003048 31 28 30 20 12 10 09
2003049 24 25 13 03 06 07 15
2003050 24 23 26 02 17 08 13 
2003051 13 04 17 24 27 15 01
2003052 01 30 12 13 31 23 11 
2003053 20 29 19 21 28 15 13
2003054 09 02 33 21 31 05 12 
2003055 28 13 16 06 31 21 16
2003056 17 08 28 29 21 26 07
2003057 25 31 18 24 30 19 16
2003058 11 32 33 16 09 28 02
2003059 06 05 03 30 18 02 04
2003060 06 28 04 17 02 21 11 
2003061 28 20 32 21 05 03 02
2003062 12 06 01 20 19 32 14
2003063 08 09 33 05 14 21 11
2003064 04 30 06 15 08 12 01
2003065 30 06 15 16 17 33 11
2003066 32 20 07 03 08 24 14 
2003067 13 12 31 11 27 05 10
2003068 27 09 25 32 19 33 11
2003069 16 28 19 07 11 26 11
2003070 17 02 01 18 04 19 08 
2003071 11 09 33 12 14 15 11
2003072 27 03 19 06 08 11 11
2003073 21 23 14 12 02 30 13
2003074 32 12 02 22 19 27 01
2003075 17 22 31 33 16 19 11
2003076 13 18 29 20 01 16 02
2003077 24 16 12 04 22 25 06
2003078 26 23 30 12 29 07 11
2003079 23 31 22 12 26 15 04
2003080 24 28 20 09 30 25 10
2003081 01 02 29 26 30 14 07
2003082 18 30 31 07 17 19 14
2003083 28 01 18 14 03 26 01
2003084 07 17 10 02 06 33 03
2003085 19 01 04 12 11 27 14
2003086 18 30 16 05 26 12 13
2003087 05 02 04 24 28 03 13
2003088 10 21 24 03 33 22 12
2003089 26 19 21 33 27 18 16 
