2005001 8 27 28 23 1 7 14
2005002 9 26 28 33 20 6 14
2005003 22 12 19 31 15 9 16
2005004 8 9 1 22 23 4 2
2005005 5 9 20 26 28 33 15
2005006 31 5 2 21 4 15 16
2005007 33 7 20 17 15 23 15
2005008 33 32 11 22 27 19 11
2005009 31 2 29 22 17 27 14
2005010 18 8 11 26 25 10 1
2005011 9 13 15 30 11 22 15
2005012 6 2 22 16 31 3 5
2005013 20 7 24 19 8 16 6
2005014 32 21 19 30 13 23 5
2005015 4 9 8 16 29 17 15
2005016 12 1 30 6 16 5 15
2005017 25 10 31 27 2 6 3
2005018 23 25 22 1 6 3 6
2005019 12 6 11 19 13 22 8
2005020 20 25 19 29 14 16 5
2005021 31 24 26 30 6 2 16
2005022 10 32 8 33 12 21 4
2005023 19 20 21 10 25 15 12
2005024 9 27 14 5 31 32 13
2005025 32 7 13 10 11 1 7
2005026 6 26 14 25 12 20 7
2005027 3 1 32 6 21 4 15
2005028 9 26 25 32 22 4 10
2005029 2 14 21 22 30 27 14
2005030 9 22 28 14 5 1 5
2005031 16 20 32 10 4 23 7
2005032 19 20 15 25 5 29 3
2005033 8 7 20 12 14 19 7
2005034 28 17 5 25 32 18 9
2005035 21 28 29 30 16 12 14
2005036 26 19 31 21 12 20 15
2005037 32 7 14 24 22 12 16
2005038 28 11 27 20 7 4 16
2005039 16 21 2 19 29 18 9
2005040 30 21 24 32 12 1 13
2005041 16 23 11 29 24 2 3
2005042 30 16 27 26 11 21 15
2005043 4 5 8 7 32 6 5
2005044 18 22 6 17 16 1 9
2005045 18 7 15 10 1 20 10
2005046 16 9 22 18 24 20 5
2005047 7 5 2 3 8 27 15
2005048 6 7 8 10 16 29 2
2005049 2 3 8 27 10 25 12
2005050 2 26 32 9 20 12 13
2005051 21 14 20 3 19 6 2
2005052 1 14 17 32 2 30 1
2005053 4 7 14 29 27 10 9
2005054 29 17 13 5 18 21 14
2005055 30 5 32 22 20 33 9
2005056 19 31 27 17 12 29 9
2005057 6 5 15 10 30 31 13
2005058 6 21 26 10 25 4 10
2005059 24 7 11 18 14 29 7
2005060 33 25 9 21 12 31 13
2005061 9 24 23 14 21 5 1
2005062 2 11 23 12 7 20 7
2005063 18 30 2 13 22 11 4
2005064 18 32 30 10 27 23 8
2005065 12 16 21 17 23 22 16
2005066 2 4 10 25 28 11 5
2005067 16 26 21 3 20 12 16
2005068 33 1 25 8 13 10 13
2005069 33 7 31 24 9 21 12
2005070 4 8 26 14 16 3 4
2005071 8 16 14 12 4 22 10
2005072 20 6 24 33 10 19 11
2005073 1 9 6 8 18 20 1
2005074 29 26 6 18 9 20 9
2005075 16 18 11 13 31 14 14
2005076 4 22 28 11 25 9 13
2005077 22 17 33 24 8 32 16
2005078 15 20 32 26 3 11 11
2005079 24 28 25 3 9 20 5
2005080 14 12 32 26 27 1 16
2005081 10 2 30 26 12 4 3
2005082 7 1 19 20 11 14 12
2005083 5 16 9 3 14 30 13
2005084 1 7 15 2 20 19 3
2005085 22 14 8 13 9 20 12
2005086 24 11 7 12 27 29 12
2005087 23 15 16 8 9 26 8
2005088 24 18 3 20 7 1 7
2005089 5 26 19 31 23 20 12
2005090 9 21 25 29 1 32 3
2005091 27 12 26 15 11 1 13
2005092 8 31 19 28 26 13 10
2005193 23 6 29 25 17 4 14
2005194 33 27 3 5 9 23 3
2005095 12 28 9 29 18 21 5
2005096 26 17 4 33 5 18 4
2005097 28 10 5 27 30 23 15
2005098 33 15 12 31 22 19 1
2005099 16 13 31 10 24 22 9
2005100 4 2 31 9 14 16 3
2005101 22 9 19 21 16 24 12
2005102 14 6 5 24 2 31 12
2005103 4 18 30 16 23 7 7
2005104 4 2 23 21 30 33 9
2005105 23 15 32 4 33 30 3
2005106 13 31 1 11 24 26 13
2005107 9 25 26 24 10 20 11
2005108 12 30 29 10 3 24 6
2005109 31 3 17 15 5 13 4
2005110 25 16 19 24 7 10 9
2005111 7 29 3 19 16 15 9
2005112 30 29 4 28 12 22 16
2005113 26 18 27 22 20 15 3
2005114 15 21 10 27 7 6 6
2005115 33 18 3 12 23 30 2
2005116 15 30 14 6 8 4 10
2005117 28 22 27 6 17 32 3
2005118 15 4 9 26 12 31 16
2005119 31 20 11 28 22 7 2
2005120 18 6 1 13 32 30 14
2005121 32 31 7 25 1 20 12
2005122 32 14 1 30 4 7 9
2005123 13 18 12 25 11 17 7
2005124 5 31 6 19 33 10 11
2005125 6 31 14 18 32 28 3
2005126 13 26 19 8 25 2 9
2005127 4 25 11 23 6 14 12
2005128 14 23 29 2 4 33 15
2005129 14 20 10 27 5 33 3
2005130 25 20 15 9 3 5 16
2005131 2 12 7 10 11 24 3
2005132 18 10 4 29 27 2 15
2005133 18 14 7 16 1 25 11
2005134 4 13 26 14 30 18 1
2005135 13 1 15 5 25 21 11
2005136 27 16 5 25 14 18 13
2005137 9 23 33 25 15 3 12
2005138 3 20 5 22 11 6 13
2005139 2 33 7 23 20 32 10
2005140 4 8 12 17 7 6 7
2005141 3 16 19 5 12 8 15
2005142 7 17 10 29 22 12 5
2005143 10 17 32 3 15 20 8
2005144 15 19 14 1 27 8 9
2005145 20 28 7 3 17 8 15
2005146 7 24 11 28 19 20 2
2005147 7 28 6 15 30 27 10
2005148 3 29 15 23 24 17 13
2005149 16 11 25 23 21 32 7
2005150 14 20 18 10 3 7 2
2005151 19 4 13 12 30 11 5
2005152 12 27 14 5 21 1 3
2005153 7 4 5 21 26 29 1
